id,tag,type
334540,LAN PvP,C
334540,Online Co-op,C
334540,LAN Co-op,C
334540,Cross-Platform Multiplayer,C
334540,Steam Achievements,C
334540,Full controller support,C
334850,Simulation,T
334850,RPG,T
334850,Visual Novel,T
334850,Female Protagonist,T
334850,Indie,T
334850,Casual,T
334850,Otome,T
334850,Singleplayer,T
334850,Dating Sim,T
334850,Anime,T
334850,Romance,T
334850,Story Rich,T
334850,Single-player,C
334850,Steam Achievements,C
334850,Steam Trading Cards,C
334940,Pinball,T
334940,Metroidvania,T
334940,Adventure,T
334940,Platformer,T
334940,Singleplayer,T
334940,Indie,T
334940,Family Friendly,T
334940,Great Soundtrack,T
334940,Puzzle Platformer,T
334940,Open World,T
334940,Physics,T
334940,Cute,T
334940,Hand-drawn,T
334940,2D,T
334940,Controller,T
334940,Single-player,C
334940,Steam Achievements,C
334940,Full controller support,C
334940,Steam Trading Cards,C
334940,Steam Cloud,C
334940,Remote Play on TV,C
334940,Violence,R
335020,Strategy,T
335020,Historical,T
335020,Vikings,T
335020,Rome,T
335020,Turn-Based Strategy,T
335020,Single-player,C
335020,Downloadable Content,C
335030,Strategy,T
335030,Gore,T
335030,Single-player,C
335030,Downloadable Content,C
335030,Violence,R
335030,Online Gameplay,R
335070,Racing,T
335070,Simulation,T
335070,Sports,T
335070,Indie,T
335070,Action,T
335070,Casual,T
335070,Automobile Sim,T
335070,Multiplayer,T
335070,Single-player,C
335070,Steam Achievements,C
335070,Partial Controller Support,C
335070,Stats,C
335070,Steam Leaderboards,C
335190,RPG,T
335190,Indie,T
335190,Adventure,T
335190,Anime,T
335190,Cute,T
335190,Turn-Based,T
335190,Multiplayer,T
335190,JRPG,T
335190,Singleplayer,T
335190,Casual,T
335190,Single-player,C
335190,Steam Achievements,C
335190,Full controller support,C
335190,Steam Trading Cards,C
335190,Steam Cloud,C
335190,Stats,C
335190,Steam Leaderboards,C
335300,Souls-like,T
335300,Dark Fantasy,T
335300,RPG,T
335300,Difficult,T
335300,Action,T
335300,Third Person,T
335300,Atmospheric,T
335300,Action RPG,T
335300,Character Customization,T
335300,Co-op,T
335300,Multiplayer,T
335300,Adventure,T
335300,Fantasy,T
335300,Medieval,T
335300,Dark,T
335300,Singleplayer,T
335300,Lore-Rich,T
335300,Story Rich,T
335300,PvP,T
335300,Remake,T
335300,Single-player,C
335300,Steam Achievements,C
335300,Full controller support,C
335300,Remote Play on Phone,C
335300,Remote Play on Tablet,C
335300,Remote Play on TV,C
335300,Violence,R
335300,Online Gameplay,R
335420,RPG,T
335420,JRPG,T
335420,Single-player,C
335510,Adventure,T
335510,Action,T
335510,RPG,T
335510,Single-player,C
335510,Downloadable Content,C
335510,Steam Achievements,C
335510,Full controller support,C
335510,Steam Trading Cards,C
335510,Steam Cloud,C
335510,Stats,C
335510,Steam Leaderboards,C
335620,Trading,T
335620,Space Sim,T
335620,Strategy RPG,T
335620,Sandbox,T
335620,Tactical RPG,T
335620,Turn-Based Tactics,T
335620,Roguelite,T
335620,Perma Death,T
335620,Turn-Based Strategy,T
335620,Roguelike,T
335620,Character Customization,T
335620,RPG,T
335620,Strategy,T
335620,2D,T
335620,Story Rich,T
335620,Choices Matter,T
335620,Procedural Generation,T
335620,Turn-Based Combat,T
335620,Space,T
335620,Singleplayer,T
335620,Single-player,C
335620,Steam Achievements,C
335620,Steam Trading Cards,C
335620,Steam Workshop,C
335620,Steam Leaderboards,C
335620,"Moderate Violence, Mild Swearing",R
335670,Dark Humor,T
335670,RPG,T
335670,Story Rich,T
335670,Great Soundtrack,T
335670,Post-apocalyptic,T
335670,Indie,T
335670,Choices Matter,T
335670,Psychological Horror,T
335670,Dark,T
335670,Pixel Graphics,T
335670,Adventure,T
335670,RPGMaker,T
335670,Funny,T
335670,Singleplayer,T
335670,2D,T
335670,Atmospheric,T
335670,Comedy,T
335670,Side Scroller,T
335670,Horror,T
335670,Platformer,T
335670,Single-player,C
335670,Steam Achievements,C
335670,Steam Trading Cards,C
335670,Partial Controller Support,C
335670,Steam Cloud,C
335670,Drugs,R
335670,Alcohol,R
335670,Sexual themes,R
335670,Violence,R
335670,Language,R
335670,Disturbing Images,R
335810,Action,T
335810,Zombies,T
335810,Multiplayer,T
335810,Survival,T
335810,Open World,T
335810,Parkour,T
335810,RPG,T
335810,Co-op,T
335810,First-Person,T
335810,FPS,T
335810,Singleplayer,T
335810,Adventure,T
335810,Gore,T
335810,Crafting,T
335810,Shooter,T
335810,Horror,T
335810,Atmospheric,T
335810,Single-player,C
335810,Downloadable Content,C
335810,Steam Achievements,C
335810,Full controller support,C
335810,Steam Trading Cards,C
335810,Steam Cloud,C
335810,Bad Language,R
335810,Violence,R
335810,Online Gameplay,R
33600,Adventure,T
33600,Point & Click,T
33600,Puzzle,T
33600,Mystery,T
33600,Retro,T
33600,Singleplayer,T
33600,1990's,T
33600,Drama,T
33600,Funny,T
33600,Comedy,T
33600,Remake,T
33600,Hidden Object,T
33600,2D,T
33600,Atmospheric,T
33600,Old School,T
33600,Conspiracy,T
33600,Detective,T
33600,Cartoon,T
33600,Cartoony,T
33600,Hand-drawn,T
33600,Single-player,C
33600,Remote Play on Phone,C
33600,Remote Play on Tablet,C
336140,Adventure,T
336140,Point & Click,T
336140,Indie,T
336140,Story Rich,T
336140,Supernatural,T
336140,Pixel Graphics,T
336140,Mystery,T
336140,Singleplayer,T
336140,Choices Matter,T
336140,Detective,T
336140,2D,T
336140,Atmospheric,T
336140,Female Protagonist,T
336140,Dark,T
336140,Magic,T
336140,Multiple Endings,T
336140,Dark Fantasy,T
336140,Gothic,T
336140,Character Customization,T
336140,Noir,T
336140,Single-player,C
336140,Steam Achievements,C
336140,Steam Trading Cards,C
336140,Steam Cloud,C
336140,Commentary available,C
336150,Sports,T
336150,Pool,T
336150,Simulation,T
336150,Single-player,C
336150,Steam Achievements,C
336150,Stats,C
336150,Steam Leaderboards,C
336240,2D,T
336240,Word Game,T
336240,Indie,T
336240,Side Scroller,T
336240,Puzzle Platformer,T
336240,Puzzle,T
336240,Great Soundtrack,T
336240,Surreal,T
336240,Platformer,T
336240,Adventure,T
336240,Single-player,C
336240,Steam Achievements,C
336240,Full controller support,C
336240,Steam Trading Cards,C
336240,Steam Cloud,C
336240,Remote Play on TV,C
336270,Racing,T
336270,Sports,T
336270,Simulation,T
336270,Free to Play,T
336270,Single-player,C
336270,Downloadable Content,C
336270,Partial Controller Support,C
336440,Indie,T
336440,RPG,T
336440,Action,T
336440,Adventure,T
336440,Funny,T
336440,Action RPG,T
336440,Fantasy,T
336440,Hack and Slash,T
336440,Multiplayer,T
336440,Singleplayer,T
336440,Co-op,T
336440,Local Co-Op,T
336440,Local Multiplayer,T
336440,Story Rich,T
336440,Co-op Campaign,T
336440,PvP,T
336440,4 Player Local,T
336440,Colorful,T
336440,Comedy,T
336440,Loot,T
336440,Single-player,C
336440,Shared/Split Screen PvP,C
336440,Shared/Split Screen Co-op,C
336440,Steam Achievements,C
336440,Full controller support,C
336440,Steam Trading Cards,C
336440,Steam Cloud,C
336440,Remote Play on Phone,C
336440,Remote Play on Tablet,C
336440,Remote Play on TV,C
336440,Remote Play Together,C
337000,Cyberpunk,T
337000,Stealth,T
337000,RPG,T
337000,Sci-fi,T
337000,Action,T
337000,Story Rich,T
337000,Atmospheric,T
337000,Singleplayer,T
337000,Futuristic,T
337000,Illuminati,T
337000,First-Person,T
337000,FPS,T
337000,Great Soundtrack,T
337000,Shooter,T
337000,Open World,T
337000,Conspiracy,T
337000,Dystopian,T
337000,Immersive Sim,T
337000,Transhumanism,T
337000,Adventure,T
337000,Single-player,C
337000,Steam Achievements,C
337000,Full controller support,C
337000,Steam Trading Cards,C
337000,Steam Cloud,C
337000,Violence,R
337000,Bad Language,R
337320,Gore,T
337320,Action,T
337320,Blood,T
337320,Fighting,T
337320,Multiplayer,T
337320,First-Person,T
337320,Violent,T
337320,Funny,T
337320,Physics,T
337320,Voxel,T
337320,Beat 'em up,T
337320,Singleplayer,T
337320,Indie,T
337320,Difficult,T
337320,Roguelike,T
337320,Adventure,T
337320,Mature,T
337320,FPS,T
337320,Early Access,T
337320,Arcade,T
337320,Single-player,C
337320,Online Co-op,C
337320,Cross-Platform Multiplayer,C
337320,Steam Achievements,C
337320,Full controller support,C
337320,Steam Trading Cards,C
337320,Steam Workshop,C
337320,Steam Cloud,C
337320,Steam Leaderboards,C
337320,Includes level editor,C
337340,Story Rich,T
337340,Great Soundtrack,T
337340,Pixel Graphics,T
337340,RPGMaker,T
337340,Indie,T
337340,Singleplayer,T
337340,Adventure,T
337340,RPG,T
337340,Atmospheric,T
337340,Emotional,T
337340,Visual Novel,T
337340,2D,T
337340,Interactive Fiction,T
337340,Comedy,T
337340,Walking Simulator,T
337340,Funny,T
337340,Female Protagonist,T
337340,Retro,T
337340,Point & Click,T
337340,Horror,T
337340,Single-player,C
337340,Steam Achievements,C
337340,Steam Trading Cards,C
337340,Steam Cloud,C
337460,Simulation,T
337460,Driving,T
337460,Management,T
337460,Singleplayer,T
337460,Casual,T
337460,Single-player,C
337661,Action,T
337661,RPG,T
337661,FPS,T
337661,Female Protagonist,T
337661,Single-player,C
337661,Downloadable Content,C
337661,Steam Achievements,C
337661,Full controller support,C
337661,Steam Trading Cards,C
33770,RPG,T
33770,Fantasy,T
33770,Adventure,T
33770,Singleplayer,T
33770,Real-Time with Pause,T
33770,Party-Based RPG,T
33770,Character Customization,T
33770,Atmospheric,T
33770,Turn-Based,T
33770,CRPG,T
33770,Third Person,T
33770,Single-player,C
337930,Dating Sim,T
337930,Otome,T
337930,Female Protagonist,T
337930,Visual Novel,T
337930,Simulation,T
337930,Romance,T
337930,Anime,T
337930,Story Rich,T
337930,Psychological Horror,T
337930,Horror,T
337930,Nudity,T
337930,Single-player,C
337930,Steam Trading Cards,C
337930,Steam Cloud,C
338160,Strategy,T
338160,Simulation,T
338160,Grand Strategy,T
338160,Single-player,C
338160,Cross-Platform Multiplayer,C
338160,Downloadable Content,C
338160,Steam Achievements,C
338160,Steam Trading Cards,C
338160,Steam Workshop,C
338160,Steam Cloud,C
338160,Bad Language,R
338160,Violence,R
338160,Online Gameplay,R
338161,Simulation,T
338161,Strategy,T
338161,Single-player,C
338161,Cross-Platform Multiplayer,C
338161,Downloadable Content,C
338161,Steam Achievements,C
338161,Steam Trading Cards,C
338161,Steam Workshop,C
338161,Steam Cloud,C
338161,Bad Language,R
338161,Violence,R
338161,Online Gameplay,R
338163,Strategy,T
338163,Simulation,T
338163,Open World,T
338163,Grand Strategy,T
338163,Single-player,C
338163,Cross-Platform Multiplayer,C
338163,Downloadable Content,C
338163,Steam Achievements,C
338163,Steam Trading Cards,C
338163,Steam Workshop,C
338163,Steam Cloud,C
338163,Bad Language,R
338163,Violence,R
338163,Online Gameplay,R
338170,Indie,T
338170,Action,T
338170,FPS,T
338170,Arena Shooter,T
338170,Multiplayer,T
338170,Shooter,T
338170,Fast-Paced,T
338170,First-Person,T
338170,Early Access,T
338170,Gore,T
338170,Great Soundtrack,T
338170,Level Editor,T
338170,Steam Achievements,C
338170,Steam Workshop,C
338170,Stats,C
338170,Steam Leaderboards,C
338170,Includes level editor,C
338390,RPG,T
338390,Action,T
338390,Sci-fi,T
338390,Open World,T
338390,Third Person,T
338390,Singleplayer,T
338390,Cyberpunk,T
338390,Adventure,T
338390,Post-apocalyptic,T
338390,Mars,T
338390,Nudity,T
338390,Mature,T
338390,Great Soundtrack,T
338390,Choices Matter,T
338390,Atmospheric,T
338390,Story Rich,T
338390,Sexual Content,T
338390,Action RPG,T
338390,Character Customization,T
338390,Romance,T
338390,Single-player,C
338390,Steam Achievements,C
338390,Full controller support,C
338390,Steam Trading Cards,C
338390,Steam Cloud,C
338390,Remote Play on TV,C
3390,Casual,T
3390,Arcade,T
3390,Singleplayer,T
3390,Underwater,T
3390,Family Friendly,T
3390,Single-player,C
339110,Indie,T
339110,Casual,T
339110,Puzzle,T
339110,Singleplayer,T
339110,Family Friendly,T
339110,Single-player,C
339110,Steam Achievements,C
339110,Steam Trading Cards,C
339200,Adventure,T
339200,RPG,T
339200,Action,T
339200,Indie,T
339200,Puzzle,T
339200,Singleplayer,T
339200,Action-Adventure,T
339200,Fantasy,T
339200,Open World,T
339200,Isometric,T
339200,Action RPG,T
339200,Cartoony,T
339200,JRPG,T
339200,Controller,T
339200,Exploration,T
339200,Metroidvania,T
339200,3D,T
339200,Colorful,T
339200,Lore-Rich,T
339200,Story Rich,T
339200,Single-player,C
339200,Steam Achievements,C
339200,Full controller support,C
339200,Steam Trading Cards,C
339200,Steam Cloud,C
339200,Steam Leaderboards,C
339200,Remote Play on TV,C
339230,Zombies,T
339230,Survival,T
339230,Action,T
339230,Survival Horror,T
339230,First-Person,T
339230,Horror,T
339230,Open World,T
339230,Multiplayer,T
339230,Adventure,T
339230,Gore,T
339230,Singleplayer,T
339230,FPS,T
339230,Perma Death,T
339230,Atmospheric,T
339230,Violent,T
339230,Shooter,T
339230,Crafting,T
339230,Post-apocalyptic,T
339230,Co-op,T
339230,Roguelike,T
339230,Single-player,C
339230,Steam Achievements,C
339230,Steam Trading Cards,C
339230,Partial Controller Support,C
339230,Bad Language,R
339230,Violence,R
339330,Indie,T
339330,Adventure,T
339330,Action,T
339330,Soundtrack,T
339330,Single-player,C
339330,Steam Achievements,C
339330,Full controller support,C
339330,Steam Trading Cards,C
339330,Steam Cloud,C
339330,Violence,R
339340,Horror,T
339340,Zombies,T
339340,Survival Horror,T
339340,Adventure,T
339340,Classic,T
339340,Action,T
339340,Singleplayer,T
339340,Remake,T
339340,Atmospheric,T
339340,Third Person,T
339340,Survival,T
339340,Female Protagonist,T
339340,Puzzle,T
339340,Difficult,T
339340,Story Rich,T
339340,Gore,T
339340,Third-Person Shooter,T
339340,Great Soundtrack,T
339340,Shooter,T
339340,Multiplayer,T
339340,Single-player,C
339340,Steam Achievements,C
339340,Full controller support,C
339340,Steam Trading Cards,C
339340,Steam Cloud,C
339340,Violence,R
339790,Racing,T
339790,Simulation,T
339790,Sports,T
339790,Moddable,T
339790,Automobile Sim,T
339790,Multiplayer,T
339790,Driving,T
339790,Realistic,T
339790,Single-player,C
339790,Steam Achievements,C
339790,Stats,C
339800,Nudity,T
339800,Mature,T
339800,Sexual Content,T
339800,Anime,T
339800,Dating Sim,T
339800,Puzzle,T
339800,Match 3,T
339800,Romance,T
339800,Hentai,T
339800,Singleplayer,T
339800,Cute,T
339800,Comedy,T
339800,Indie,T
339800,Casual,T
339800,RPG,T
339800,Story Rich,T
339800,Strategy,T
339800,Memes,T
339800,Great Soundtrack,T
339800,2D,T
339800,Single-player,C
339800,Steam Achievements,C
339800,Steam Trading Cards,C
339910,Anime,T
339910,Nudity,T
339910,Early Access,T
339910,Action,T
339910,Indie,T
339910,Platformer,T
339910,Difficult,T
339910,Online Co-Op,T
339910,Co-op Campaign,T
339910,Sexual Content,T
339910,Great Soundtrack,T
339910,Single-player,C
339910,Steam Achievements,C
339910,Full controller support,C
339910,Steam Trading Cards,C
339910,Steam Workshop,C
339910,Steam Cloud,C
339910,Steam Turn Notifications,C
339910,Includes level editor,C
340150,Strategy,T
340150,Management,T
340150,Simulation,T
340150,Crime,T
340150,Base Building,T
340150,Building,T
340150,Resource Management,T
340150,Difficult,T
340150,Dark Comedy,T
340150,Sandbox,T
340150,Pixel Graphics,T
340150,Great Soundtrack,T
340150,RTS,T
340150,2D,T
340150,Singleplayer,T
340150,1990's,T
340150,Indie,T
340150,Dark Humor,T
340150,Economy,T
340150,Action,T
340150,Single-player,C
340150,Steam Achievements,C
340150,Steam Trading Cards,C
340150,Steam Cloud,C
341000,Management,T
341000,Simulation,T
341000,Strategy,T
341000,Indie,T
341000,Economy,T
341000,Casual,T
341000,Singleplayer,T
341000,Building,T
341000,Early Access,T
341000,GameMaker,T
341000,Sandbox,T
341000,Single-player,C
341000,Steam Achievements,C
341800,Co-op,T
341800,Puzzle,T
341800,Local Co-Op,T
341800,Multiplayer,T
341800,VR,T
341800,Indie,T
341800,Difficult,T
341800,Local Multiplayer,T
341800,Team-Based,T
341800,Family Friendly,T
341800,Fast-Paced,T
341800,First-Person,T
341800,Funny,T
341800,Simulation,T
341800,Asymmetric VR,T
341800,Action,T
341800,Atmospheric,T
341800,Party Game,T
341800,Strategy,T
341800,Party,T
341800,Shared/Split Screen Co-op,C
341800,Steam Achievements,C
341800,Full controller support,C
341800,Steam Workshop,C
341800,Stats,C
341800,Steam Leaderboards,C
341800,Remote Play on TV,C
341800,Remote Play Together,C
341940,Gore,T
341940,Violent,T
341940,Action,T
341940,Dark,T
341940,Mature,T
341940,Shooter,T
341940,Indie,T
341940,Villain Protagonist,T
341940,Isometric,T
341940,Singleplayer,T
341940,Twin Stick Shooter,T
341940,Open World,T
341940,Psychological Horror,T
341940,Horror,T
341940,Dark Humor,T
341940,Third-Person Shooter,T
341940,Top-Down Shooter,T
341940,Survival,T
341940,Difficult,T
341940,Dark Fantasy,T
341940,Single-player,C
341940,Steam Achievements,C
341940,Steam Trading Cards,C
341940,Partial Controller Support,C
341940,Steam Cloud,C
341940,Steam Leaderboards,C
341940,- Bad Language,R
341940,- Violence,R
342180,Action,T
342180,VR,T
342180,Zombies,T
342180,Survival,T
342180,Horror,T
342180,Multiplayer,T
342180,Co-op Campaign,T
342180,Adventure,T
342180,Online Co-Op,T
342180,FPS,T
342180,Gore,T
342180,Shooter,T
342180,First-Person,T
342180,Survival Horror,T
342180,Indie,T
342180,Co-op,T
342180,Open World,T
342180,Violent,T
342180,Singleplayer,T
342180,Post-apocalyptic,T
342180,Single-player,C
342180,Online PvP,C
342180,Online Co-op,C
342180,Steam Achievements,C
342180,Steam Trading Cards,C
342180,SteamVR Collectibles,C
342180,Steam Cloud,C
342180,Steam Leaderboards,C
342180,Bad Language,R
342180,Violence,R
342560,Steampunk,T
342560,Tanks,T
342560,RTS,T
342560,Naval Combat,T
342560,Mechs,T
342560,Grand Strategy,T
342560,Military,T
342560,Wargame,T
342560,Alternate History,T
342560,PvP,T
342560,4X,T
342560,Competitive,T
342560,Real-Time,T
342560,Building,T
342560,Strategy,T
342560,Management,T
342560,World War I,T
342560,Moddable,T
342560,2D,T
342560,War,T
342560,Single-player,C
342560,Online PvP,C
342560,Cross-Platform Multiplayer,C
342560,Steam Achievements,C
342560,Steam Workshop,C
342610,Traditional Roguelike,T
342610,Psychedelic,T
342610,Turn-Based Tactics,T
342610,Open World,T
342610,Experimental,T
342610,Science,T
342610,Education,T
342610,Exploration,T
342610,Roguelike,T
342610,Procedural Generation,T
342610,Turn-Based,T
342610,Hex Grid,T
342610,Puzzle,T
342610,Abstract,T
342610,Singleplayer,T
342610,Difficult,T
342610,Turn-Based Combat,T
342610,Local Co-Op,T
342610,Turn-Based Strategy,T
342610,Strategy,T
342610,Single-player,C
342610,Steam Achievements,C
342610,Steam Trading Cards,C
342610,Partial Controller Support,C
342610,Steam Cloud,C
342610,Steam Leaderboards,C
342610,Includes level editor,C
342610,Remote Play Together,C
343070,Simulation,T
343070,Casual,T
343070,Trains,T
343070,Indie,T
343070,Singleplayer,T
343070,Realistic,T
343070,Driving,T
343070,Replay Value,T
