id,OS,CPU,RAM,Graphics,DirectX,Disk Space,Additional,type
389170,Windows 10,"Intel Core 2 Duo, 2.0GHz ou AMD Athlon64 X2 3800+ 2.0GHz",4 GB RAM,VGA with DirectX9.0c e Shader Model 3.0 or Higher. (256MB),Version 9.0c,3560 MB available space,,R
389730,Windows 7/8/10 (64-bit OS required),Intel Core i3-4160 @ 3.60GHz or equivalent,6 GB RAM,"NVIDIA GeForce GTX 660 2GB, GTX 750Ti 2GB, or equivalent",Version 11,60 GB available space,,M
389730,Windows 7/8/10 (64-bit OS required),Intel Core i5-4690 3.5 GHz or equivalent,8 GB RAM,NVIDIA GeForce GTX 1060 equivalent or higher,Version 11,60 GB available space,,R
3900,,,,,,,,F
390395,"Windows Vista, Windows 7, Windows 8",2.66 GHz Intel Core2 Duo E6750 or 2.8 GHz AMD Athlon 64 X2 5600+,2 GB RAM,256 MB DirectX 9 / NVIDIA® GeForce® 8600 GT or ATI Radeon™ HD 2600 XT,,12 GB HD space,,M
390395,"Windows Vista, Windows 7, Windows 8",3.1 GHz Intel Core i3-540 or 3.3 GHz Athlon II X3 455,4 GB RAM,512MB Nvidia GT 240 or 512 MB ATI Radeon HD 5670,,12 GB HD space,,R
390418,"Windows Vista, Windows 7, Windows 8",2.66 GHz Intel Core2 Duo E6750 or 2.8 GHz AMD Athlon 64 X2 5600+,2 GB RAM,256 MB DirectX 9 / NVIDIA® GeForce® 8600 GT or ATI Radeon™ HD 2600 XT,,12 GB HD space,,M
390418,"Windows Vista, Windows 7, Windows 8",3.1 GHz Intel Core i3-540 or 3.3 GHz Athlon II X3 455,4 GB RAM,512MB Nvidia GT 240 or 512 MB ATI Radeon HD 5670,,12 GB HD space,,R
390730,Windows 7/8/10,Pentium 2.0GHz,1024 MB RAM,256MB Graphics Card,Version 9.0c,1 GB available space,Windows Media Video 9 codec,F
3910,,,,,,,,F
391000,Windows XP/Vista/7/8/8.1,1.5 GHz,512 MB RAM,256 MB VRAM,,1200 MB available space,,F
391040,"64bit Versions of Windows 7, Windows 8, Windows 10",Intel Core i3 530 or AMD FX 4100,8 GB RAM,Nvidia GTX 460 or AMD HD 5870,Version 11,30 GB available space,"Supported Graphics Cards:  AMD HD5870 or better, HD6870 or better, HD7790 or better, R7 260 or better, R9 260 or better Nvidia GTX460 or better Series, GTX560 or better, GTX650Ti or better, GTX750 or better, GTX950 or better",M
391040,"64bit Versions of Windows 7, Windows 8, Windows 10",Intel Core i5 4690 or AMD FX 8320,8 GB RAM,Nvidia GTX 980 or AMD R9 Fury,Version 11,30 GB available space,"Supported Graphics Cards:  AMD HD5870 or better, HD6870 or better, HD7790 or better, R7 260 or better, R9 260 or better Nvidia GTX460 or better Series, GTX560 or better, GTX650Ti or better, GTX750 or better, GTX950 or better",R
391220,Windows 7 64bit,Intel Core i3-2100 or AMD equivalent,6 GB RAM,NVIDIA GTX 650 2GB or AMD HD7770 2GB,Version 11,25 GB available space,,M
391220,Windows 10 64 bit,Intel Core i7-3770K,8 GB RAM,NVIDIA GTX 980Ti 2560x1440  or NVIDIA GTX 970 1920x1080,Version 11,25 GB available space,,R
39140,Microsoft Windows XP/Vista/7 (32/64bits),2GHz,1 GB RAM,DirectX 9.0c-compatible graphic card,9.0c,3 GB HD space,,F
391540,"Windows XP, Vista, 7, 8, or 10",,2 GB RAM,128MB,,200 MB available space,,M
391540,"Windows XP, Vista, 7, or 10",2GHz+,3 GB RAM,512MB,,200 MB available space,,R
391570,Any,Sure,1 MB RAM,"Well, it's just music files...",,1 GB available space,It's just music files.,M
391570,Windows 90000000,Very fast processor that can play 9000 songs per second,999 GB RAM,Special Graphics Card That Makes Music Look Like Cool 3D For No Reason,,1 GB available space,"Really though, it's just music files...",R
391720,Windows 7,Intel Core2 Quad Q8400,4 GB RAM,NVIDIA GeForce GTX 560 1GB / Radeon R7 250X 1GB,Version 11,5 GB available space,"Supported Gamepads: Microsoft Xbox 360 Games for Windows (Wired), Microsoft Xbox One Controller (Wired), Sony PS4 DualShock 4 controller (wired), Steam Controller",F
391730,"Windows 8/8.1, 10",2.0 Ghz,2.5 GB RAM,128mb Video Memory,Version 9.0,500 MB available space,,F
39190,Microsoft® Windows® XP SP1 or newer,333 MHz or faster processor,128 MB of system RAM,8MB video card,,1.5 GB available hard disk space,,F
3920,,,,,,,,F
39210,"Windows® 8.1 64 bit, Windows® 10 64 bit",Intel® Core™i5 2.4GHz or higher,4 GB RAM,"1280 x 720: NVIDIA® Geforce® GTX750 or higher, AMD Radeon™ R7 260X or higher",Version 11,60 GB available space,"System Requirements may be subject to change. If you are using a router, please set up your ports so that the below packets can pass through. [Ports that may be used] TCP：80, 443, 54992～54994, 55006～55007, 55021～55040",M
39210,"Windows® 8.1 64 bit, Windows® 10 64 bit",Intel® Core™i7 3GHz or higher,8 GB RAM,1920 x 1080: NVIDIA® Geforce® GTX970 or higher AMD Radeon™ RX 480 or higher,Version 11,60 GB available space,"System Requirements may be subject to change. If you are using a router, please set up your ports so that the below packets can pass through. [Ports that may be used] TCP：80, 443, 54992～54994, 55006～55007, 55021～55040",R
392160,"Windows 10 (64-bit), Windows 8 (64-bit), Windows 7 SP1 (64-bit)",Intel i5-4590 3.3GHz or AMD equivalent,8 GB RAM,Nvidia GTX 780/970 or AMD equivalent (Vulkan support required),,15 GB available space,,M
392160,"Windows 10 (64-bit), Windows 8 (64-bit), Windows 7 SP1 (64-bit)",Intel Core i7-6700 or AMD equivalent,16 GB RAM,Nvidia GTX 1070 or AMD equivalent (Vulkan support required),,20 GB available space,,R
392470,"Windows® 8, Windows® 8.1",Pentium®4 1.6GHz,1 GB RAM,VRAM 128MB over,Version 9.0c,7 GB available space,"Shader model: Version 3.0, 1024 x 768 or 1280 x 720 minimum display resolution",M
392470,"Windows® 8, Windows® 8.1",Core2 Duo 2.0GHz,1 GB RAM,VRAM 512MB over,Version 9.0c,7 GB available space,"Shader model: Version 3.0, 1024 x 768 or 1280 x 720 minimum display resolution",R
393010,Windows XP/Vista/Windows 7/Windows 8,1.7+ GHz or better,1+ gigs of RAM GB RAM,Radeon HD5450 or better; 256 MB or higher,9.0c,500 MB HD space,,F
393080,Windows 7 64-Bit or later,Intel Core i3-3225 @ 3.30GHz or equivalent,8 GB RAM,NVIDIA GeForce GTX 660 2GB / AMD Radeon HD 7850 2GB,Version 11,,Disk space requirement may change over time.,M
393080,,,,,,,,R
393190,Microsoft® Windows® XP/Vista/7/8/10,"Intel® Core™ 2 Duo 2.2 GHz, AMD Athlon™ X2 2.4 GHz, or higher",2 GB RAM,512 MB RAM,,2000 MB available space,,M
393190,Microsoft® Windows® XP/Vista/7/8/10,"Intel® Core™ 2 Duo 2.4 GHz, AMD Athlon™ X2 2.4 GHz, or higher",4 GB RAM,512 MB RAM,,2500 MB available space,,R
393220,Windows 7 or newer,2.4 GHz Dual core,2 GB RAM,NVIDIA GTX 260 or ATI 4850,Version 9.0c,500 MB available space,,M
393220,Windows 7 or newer,2.5 GHz Quad core,4 GB RAM,NVIDIA GTX 660 or ATI 7950,Version 9.0c,500 MB available space,,R
393380,Windows 10 (x64),Intel Core i or AMD Ryzen with 4 physical cores,8 GB RAM,Geforce GTX 770 or AMD Radeon HD 7970 with at least 4 GB of VRAM,Version 11,55 GB available space,A teamwork oriented mindset,M
393380,Windows 10 (x64),Intel Core i or AMD Ryzen with 6 physical cores,16 GB RAM,Nvidia GTX 1060 or AMD Radeon 570 with at least 6GB of VRAM,Version 12,55 GB available space,A microphone,R
393420,Windows XP 64,2 GHz,4 GB RAM,GeForce 460/Radeon HD 5850/Intel HD 4600 with at least 1024 MB video RAM,Version 9.0c,2 GB available space,,M
393420,Windows 7 64,3 GHz,8 GB RAM,GeForce 660/Radeon HD 6970,Version 11,4 GB available space,,R
393430,Windows XP SP2+,2.0 GHz,2 GB RAM,Nvidia Geforce 7800 GT or better,Version 9.0,1 GB available space,,F
393520,Windows XP SP3 or later,"Dual Core CPU, 2 GHz",1 GB RAM,512 MB Video Memory,Version 9.0c,500 MB available space,,F
393750,Windows 7 (64-bit),Intel Core-i3 3.3GHz / AMD Phenom II X4 3.0GHz,4 GB RAM,Nvidia GTX650 / AMD Radeon HD 7870,Version 11,8 GB available space,Not suitable for VR,M
393750,Windows 10 (64-bit),Intel Core-i5 3.9GHz / AMD FX-8350 4.0GHz,8 GB RAM,Nvidia GTX980 / AMD R9 390X,Version 11,9 GB available space,SSD recommended,R
394310,Windows XP and up,1 GHz and up,1 GB RAM,Toaster,,1 GB available space,,F
394320,XP/Vista/Windows 7,Intel® Pentium® IV 2.4 GHz or AMD 3500+,4 GB RAM,"NVIDIA® GeForce 8800 or ATI Radeon® X1900, 512mb graphics memory required.",9.0c,2 GB,3-button mouse and keyboard,F
394360,Windows 7 64-bit or newer,Intel Core 2 Quad Q9400 @ 2.66 GHz / AMD Athlon II X4 650 @ 3.20 GHz,4 GB RAM,ATI Radeon HD 5850 or NVIDIA GeForce GTX470 with 1GB VRAM,Version 9.0c,2 GB available space,"Mouse and keyboard are required. / Latest available WHQL drivers from both manufacturers/  Internet Connection or LAN for multiplayer, Up to 32 other players in multiplayer mode.",M
394360,Windows 7 64-bit or newer,Intel Core i5 750 @ 2.66 GHz / AMD Phenom II X4 955 @ 3.20 GHz,4 GB RAM,ATI Radeon HD 6950 or NVIDIA GeForce GTX570 with 2GB VRAM,Version 9.0c,2 GB available space,"Mouse and keyboard are required. / Latest available WHQL drivers from both manufacturers. / Internet Connection or LAN for multiplayer, Up to 32 other players in multiplayer mode.",R
394510,Windows Vista / Windows 7,2.4GHz Dual Core,4 GB RAM,512 MB NVIDIA GeForce 9800 / ATI Radeon HD 2600 XT,Version 10,7 GB available space,,M
394510,Windows Vista / Windows 7,2.4GHz Dual Core,4 GB RAM,1 GB NVIDIA 460 / AMD Radeon 5870,Version 10,7 GB available space,,R
394690,Windows 7 SP1 (64-bit),2.4 GHz Dual-Core 64-bit CPU,4 GB RAM,DX10 Compatible GPU with 2 GB VRAM,Version 10,15 GB available space,Integrated graphic cards will have trouble running the game. Disk space will increase over time due to new content added.,M
394690,"Windows 7 SP1 (64-bit), Windows 8 (64-bit), Windows 10 (64-bit)",3 GHz Quad-Core 64-bit CPU,8 GB RAM,DX11 Compatible GPU with 4 GB VRAM,Version 11,20 GB available space,,R
394970,Windows 7/8/10,2.5 GHz,1 GB RAM,Direct X9.0c Compatible Card,Version 9.0,130 MB available space,,F
395180,Windows 7 SP1 (64bit),Intel Dual-Core 2.4 GHz or AMD Dual-Core Athlon 2.5 GHz,4 GB RAM,NVIDIA GeForce 9800GT / AMD Radeon HD 5670 /  Intel HD Graphics 4000 with 512 MB VRAM,10,45 GB free space,,M
395180,Windows 7 / 8 / 10 (64bit),Intel Core i5-4460 or AMD FX 4300 or better,8 GB RAM,NVIDIA GeForce GTX 660 / AMD Radeon HD 7800 Series with 2 GB VRAM,11,"70 GB free space, SSD / Hybrid HDD / SSHD storage",,R
395200,Window 7/8 32-bit,"Quad-core Intel or AMD, 2,0 GHz or faster",4 GB RAM,DirectX 10 compatible graphics card,Version 10,5 GB available space,,M
395200,Window 7/8 64-bit,"Quad-core Intel or AMD, 2,5 GHz or faster",8 GB RAM,DirectX 11 compatible graphics card,Version 11,5 GB available space,,R
39530,Win 98/2000/Me/XP,1GHz,256 MB RAM,DirextX 9.0 64MB Video Card,,3.4 GB available space,,F
39540,Windows XP/2000/Vista 32 Bit,Intel Pentium 4 1.5 Ghz or higher,512 MB Ram or higher (1024 recommended),3D graphics card with 128 MB Ram (GeForce 4Ti or higher) (256 MB Recommended),9.0c,4 GB,,F
396650,"XP, Vista, 7, 8, 10",1.4 GHz,2 GB RAM,,,1500 MB available space,,F
39680,"Windows® XP, Vista",2 GHz Processor,512 MB RAM,DirectX9 capable graphics adapter with Pixelshader Model 1.1,DirectX 9.0,3.5 GB space free,,M
39680,"Windows® XP, Vista",2.8 GHz Processor or better,1 GB RAM,DirectX9 capable graphics adapter with Pixelshader Model 2,DirectX 9.0,3.5 GB space free,,R
396900,Windows 7 64bit,Intel Core i3-3220 or AMD FX-6300,4 GB RAM,Geforce 560 or Radeon 6850,Version 11,8 GB available space,Microsoft Xbox Controller for Windows® (or equivalent) is recommended.,M
396900,Windows 7 64bit or Newer,Intel Core i5-3570K or AMD FX-8320,8 GB RAM,Nvidia 970 or Radeon 380,Version 11,8 GB available space,Microsoft Xbox Controller for Windows® (or equivalent) is recommended.,R
397060,Windows 7 SP1+,2.2GHz Dual Core,4 GB RAM,"OpenGL 3.3 or DX10 compatible, 2GB+",Version 10,2 GB available space,,F
397340,Windows 7 SP1,Core 2 Duo,2 GB RAM,SM3 512MB VRAM,,750 MB available space,,M
397340,Windows 7 or newer,Core i5,4 GB RAM,SM4 1GB VRAM,,1 GB available space,,R
397430,"Windows Vista®, Windows® 7, Windows® 8, Windows® 10",Intel® Core™ Solo Pentium processor (or equivalent AMD® processor) 1.8 GHz or faster,2 GB RAM,256 MB VRAM Direct X 9 Compliant Video Card (Intel®  HD chipsets supported),Version 9.0c,2 GB available space,,F
397460,Windows 7+,2 Ghz Dual Core or higher,512 MB RAM,,,600 MB available space,,F
397540,Windows 7/10 (latest service pack),AMD FX-8350 or Intel i5-3570,6 GB RAM,AMD Radeon™ HD 7970 or NVIDIA GeForce GTX 680 2 GB,Version 11,75 GB available space,,M
397540,Windows 7/10 (latest service pack),AMD Ryzen™ 5 2600 (Intel i7-4770),16 GB RAM,AMD Radeon™ RX 590 or NVIDIA GeForce GTX 1060 6GB,Version 12,75 GB available space,,R
397740,"Windows XP, Vista, 7, 8",2.0 GHz or faster,512 MB RAM,1024 x 768 or higher desktop resolution,,,,F
397950,Windows 7,2Ghz,4 GB RAM,"Dedicated recommended, integrated will run at 720p",Version 9.0,500 MB available space,,M
397950,,,8 GB RAM,,,,,R
3980,,,,,,,,F
398030,Windows 7 (64-bit OS required),Intel Core™ Duo or faster,512 MB RAM,,Version 9.0,610 MB available space,,F
398710,Windows 7,1.0 GHz Processor,2 GB RAM,DirectX compatible graphics,,,,F
398810,Windows 7,x86 compatible processor supporting SSE2,500 MB RAM,1280x768 / True Color,,100 MB available space,Supporting the pen pressure with Wacom tablet / Supporting the pen pressure with Tablet PC compatible to TabletPC API,M
398810,Windows 7 or newer,x86 compatible processor supporting SSE2,8 GB RAM,1920x1080 / True Color,,8 GB available space,Supporting the pen pressure with Wacom tablet / Supporting the pen pressure with Tablet PC compatible to TabletPC API,R
398850,Microsoft Windows XP/Vista/7/8/8.1,Intel Core i5 2400 -OR- AMD Phenom II X6 1100T,4 GB RAM,ATI Radeon HD4850 -OR- GeForce GTX 295 (Does not support Intel Integrated Graphics Cards),,1 GB available space,,M
398850,,,4 GB RAM,,,,,R
398913,Windows 7 (64-Bit),Dual-core 2.0 GHz,2 GB RAM,DirectX 10 class GPU with 512MB VRAM,Version 9.0c,,,M
398913,Windows 7 or later (64-bit),Quad-core 2.5GHz,4 GB RAM,DirectX 11 class GPU with 1GB VRAM,Version 9.0c,,,R
398916,Windows 7 (64-Bit),Dual-core 2.0 GHz,2 GB RAM,DirectX 10 class GPU with 512MB VRAM,Version 9.0c,,,M
398916,Windows 7 or later (64-bit),Quad-core 2.5GHz,4 GB RAM,DirectX 11 class GPU with 1GB VRAM,Version 9.0c,,,R
398917,Windows 7 (64-Bit),Dual-core 2.0 GHz,2 GB RAM,DirectX 10 class GPU with 512MB VRAM,Version 9.0c,,,M
398917,Windows 7 or later (64-bit),Quad-core 2.5GHz,4 GB RAM,DirectX 11 class GPU with 1GB VRAM,Version 9.0c,,,R
399120,Windows XP or higher,"3.0 GHz Pentium 4, Dual Core 2.0 (or higher) or Athlon 64 X2 (or higher)",1 GB XP / 2 GB Vista & 7 MB RAM,Video card must be 128 MB or more and should be a DirectX 9-compatible with support for Pixel Shader 2.0b (ATI Radeon X800 or higher / NVIDIA GeForce 7600 or higher / Intel HD Graphics 2000 or higher),Version 11,12 GB available space,,M
399120,Windows XP or higher,Intel i5 or higher,8 GB RAM,3 GB Graphics Ram,,12 GB available space,,R
399130,Windows Vista,Intel Atom,1024 MB RAM,integrated,,1024 MB available space,,M
399130,Windows 7,Core 2 Duo,2048 MB RAM,Any dedicated graphics card will do,,1024 MB available space,,R
399640,Windows 7,1.5 GHz+,1 GB RAM,OpenGL 4.1+ supported graphics card,,200 MB available space,,M
399640,,,,,,,,R
399810,Windows 7/8/10 (64 bits),Intel Core i5-3450 (3.1 GHz)/AMD FX-6300 (3.5 GHz),8 GB RAM,"2 GB, GeForce GTX 660/Radeon HD 7870",,13 GB available space,INTERNET CONNECTION REQUIRED FOR GAME ACTIVATION,M
399810,Windows 7/8/10 (64 bits),Intel Core i7-3820 (3.6 GHz)/AMD FX-8370 (4.0 GHz),8 GB RAM,"4 GB, GeForce GTX 970/Radeon R9 390",,13 GB available space,INTERNET CONNECTION REQUIRED FOR GAME ACTIVATION,R
400,,,,,,,,F
4000,Windows® XP/Vista,2 GHz Processor or better,4 GB RAM,512MB dedicated VRAM or better,Version 9.0c,5 GB available space,"Mouse, Keyboard, Monitor",M
4000,Windows® 7/8/8.1/10,2.5 GHz Processor or better,8 GB RAM,1GB dedicated VRAM or better,Version 9.0c,20 GB available space,,R
400080,"Windows 7 SP1+, macOS 10.11+",Intel Core i3 / AMD Athlom 64 or newer (SSE2 instruction set support),4 GB RAM,NVIDIA GeForce series 8000 or newer,,600 MB available space,Best played with a Controller,M
400080,"Windows 7 SP1+, macOS 10.11+",Intel i5-3300 / AMD FX 8350 (SSE2 instruction set support),8 GB RAM,Nvidia GTX 580 / AMD HD 7870 or newer,,600 MB available space,Best played with a Controller,R
400110,7,Core 2 Duo 2.4 GHz,2 GB RAM,Dedicated graphics card,Version 9.0,1500 MB available space,,M
400110,7,Intel Core i3 2.4 GHz,4 GB RAM,NVIDIA GeForce GT 650M or equivalent,Version 9.0,1500 MB available space,,R
400170,"Windows XP SP3, Windows 7, Windows 8",Dual Core CPU 2.0 GHz,2 GB RAM,"GeForce 8800, Radeon HD4000, Intel HD4000 (min. 512 MB VRAM)",Version 9.0,40 GB available space,,M
400170,"Windows 7 (64 bit), Windows 8 (64 bit)",Quad Core CPU 2.5 GHz,4 GB RAM,GeForce 560 or Radeon HD5800,Version 11,40 GB available space,,R
400180,Windows Vista/7/8/8.1/10 x86 or x64,Intel Core2 Quad Q8200 (4 * 2330) / AMD Athlon II X4 645 AM3 (4 * 3100),3 GB RAM,DirectX10-compliant card with minimum 512 MB RAM,Version 10,1 GB available space,,M
400180,Windows Vista/7/8/8.1/10 x86 or x64,Intel Core2 Quad Q9400 (4 * 2666) / AMD Phenom II X4 965 (4 * 3400),4 GB RAM,GeForce GTS 450 (1024 MB) / Radeon HD 4890 (1024 MB),Version 10,1 GB available space,"It should run on Quantum Computers as well, but we didn't find one to test it.",R
400551,Vista SP2 / Windows 7 SP1 / Windows 8.1 (64-bit OS required),"Intel Core i5-2500k, 3.3GHz / AMD Phenom II X6 1075T 3GHz",8 GB RAM,NVIDIA GeForce GTX 670 (2GB) / AMD Radeon HD 7870 (2GB),,2 GB available space,,M
400551,Vista SP2 / Windows 7 SP1 / Windows 8.1 (64-bit OS required),"Intel Core i7-3770, 3.4 GHz / AMD FX-8350, 4.0 GHz",8 GB RAM,NVIDIA GeForce GTX 780 (3GB) / AMD R9 290 (4GB),,2 GB available space,,R
400630,Windows XP or higher,1.2 GHz,2 GB RAM,512mb video memory,Version 9.0,500 MB available space,,M
400630,Windows 7 or higher,2.0 GHz,4 GB RAM,1 GB video memory,Version 11,1 GB available space,,R
400910,Windows XP or above,1.0 Ghz or above,1 GB RAM,Any DirectX 9.0 supported card,Version 9.0,1 GB available space,,M
400910,Windows XP or above,2.0 Ghz or above,2 GB RAM,Any non-integrated card with DirectX 9.0 support w/ 1280 x 720  or above,Version 9.0,1 GB available space,,R
400940,Windows 7 SP1 or newer,Intel i5-4590 / AMD Ryzen 1500X,6 GB RAM,GeForce GTX 970/1060 or Radeon RX 480,,,,F
40100,Windows XP/Vista/Windows 7,"3.0 GHz or better,  AMD or Intel CPU",1GB RAM (XP) 1.5GB RAM (Vista / Win 7),256 MB VRAM with Pixel Shader 3.0,DirectX 9.0,4-5 GB for full install & DirectX,,M
40100,Windows XP/Vista/Windows 7,"2.6 GHz or better, Dual Core AMD or Intel CPU",2GB RAM (XP) 2GB RAM (Vista / Win 7),256 MB VRAM DX9 compliant with Pixel Shader 3.0,DirectX 9.0,4-5 GB for full install & DirectX,,R
401635,"Win 7 SP1, Win 8.1 (64-bit Operating System Required)","Intel Core i5-750, 2.67 GHz | AMD Phenom II X4 965, 3.4 GHz",6 GB RAM,Graphics: NVIDIA GeForce GTX 660 (2 GB Memory Minimum)  | AMD Radeon HD 7870 (2 GB Memory Minimum),Version 11,45 GB available space,,M
401635,"Win 7 SP1, Win 8.1 (64-bit Operating System Required)","Intel Core i7-3770, 3.4 GHz | AMD FX-8350, 4.0 GHz",8 GB RAM,NVIDIA GeForce GTX 760 - 3 GB Memory Recommended | AMD Radeon HD 7950,Version 11,55 GB available space,,R
401680,"Windows Vista, 7, 8 and 10",2.0 GHz dual core processor,4 GB RAM,DirectX10 compatible graphics card w/ dedicated 512MB RAM,Version 10,4 GB available space,Requires a 64 bit operating system,M
401680,"Windows Vista, 7, 8 and 10",2.5 GHz multi core processor,8 GB RAM,DirectX10 compatible graphics card w/ dedicated 1GB RAM,Version 10,4 GB available space,Requires a 64 bit operating system,R
